Mes,Dia,Año,Fecha,Número,Tipo de servicio,Situación reportada,area,Fecha de corte,Estado,Orden de trabajo generada,Demora en respuesta,LAT,LNG
3,30,2022,30/03/2022,11908,OBRAS PÚBLICAS,Calles urbanas: pedido de rampa de accesibilidad,SUBSECRETARIA DE OBRAS PÚBLICAS,30/03/2022,PROCESO,NO,0,-36.893.726,-60.312.481
3,30,2022,30/03/2022,11909,HABILITACIONES,Calidad de alimentos: venta de alimentos con fecha caducada,DIRECCIÓN DE BROMATOLOGIA,01/04/2022,FINALIZADO,NO,2,-36.883.873,-60.339.642
3,30,2022,30/03/2022,11910,HABILITACIONES,Higiene y limpieza comercial,DIRECCIÓN DE BROMATOLOGIA,01/04/2022,FINALIZADO,NO,2,-36.917.171,-60.313.938
3,30,2022,30/03/2022,11911,ZOONOSIS,Control de plagas / fumigación: mosquitos,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,FINALIZADO,NO,135,-36.879.307,-60.342.697
3,31,2022,31/03/2022,11912,TRÁNSITO,Circulación de vehículos: en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,31/03/2022,CANCELADO,NO,0,-36.885.719,-60.302.280
3,31,2022,31/03/2022,11913,TRANSPORTE  PÚBLICO,Incumplimiento de parada,SUBSECRETARÍA DE GOBIERNO,21/04/2022,FINALIZADO,NO,21,-36.869.888,-60.282.040
3,31,2022,31/03/2022,11914,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,11/04/2022,FINALIZADO,NO,11,-36.897.205,-60.328.316
3,31,2022,31/03/2022,11915,TRÁNSITO,Estacionamiento: vehículos estacionados en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,01/04/2022,CANCELADO,NO,1,-36.898.060,-60.309.162
3,31,2022,31/03/2022,11916,Higiene y control urbano,Malezas o basura acumulada: en espacio público (veredas),ATENCIÓN OLAVARRIA INTERACTIVA,01/04/2022,CANCELADO,NO,1,-36.881.348,-60.331.852
4,1,2022,01/04/2022,11917,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con presencia de basura,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,01/04/2022,PROCESO,NO,0,-36.915.737,-60.294.308
4,1,2022,01/04/2022,11918,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,02/05/2022,FINALIZADO,NO,31,-36.882.778,-60.326.893
4,1,2022,01/04/2022,11919,OBRAS PÚBLICAS,Mobiliario:luminaria sin funcionamiento,ATENCIÓN OLAVARRIA INTERACTIVA,01/04/2022,CANCELADO,NO,0,-36.905.228,-60.300.186
4,1,2022,01/04/2022,11920,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,01/04/2022,PROCESO,NO,0,-36.878.654,-60.327.923
4,1,2022,01/04/2022,11921,OBRAS PÚBLICAS,Hidráulica: deterioro de boca de tormenta,DIRECCIÓN DE HIDRÁULICA,06/04/2022,FINALIZADO,NO,5,-36.881.199,-60.341.099
4,1,2022,01/04/2022,11922,Tránsito,Estacionamiento: vehículos abandonados,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,04/04/2022,FINALIZADO,NO,3,-36.876.091,-60.313.656
4,1,2022,01/04/2022,11923,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Mobiliario:luminaria sin funcionamiento,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,04/04/2022,PROCESO,NO,3,-36.920.570,-60.319.393
4,1,2022,01/04/2022,11924,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,04/04/2022,CANCELADO,NO,3,-36.896.435,-60.325.310
4,1,2022,01/04/2022,11925,Obras particulares,Obra en construcción: incumplimiento de indicadores urbanísticos,ATENCIÓN OLAVARRIA INTERACTIVA,04/04/2022,CANCELADO,NO,3,-36.894.451,-60.321.609
4,1,2022,01/04/2022,11926,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,05/04/2022,FINALIZADO,NO,4,-36.908.737,-60.331.284
4,2,2022,02/04/2022,11927,Higiene y control urbano,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,04/04/2022,CANCELADO,NO,2,-36.888.443,-60.325.714
4,4,2022,04/04/2022,11928,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,11/04/2022,FINALIZADO,NO,7,-36.896.507,-60.319.130
4,4,2022,04/04/2022,11929,Hospitales y centros periféricos de salud,Calidad y atención del servicio: demoras en la atención presencial,DIRECCIÓN DE ADMINISTRACIÓN HOSPITALARIA,20/12/2022,FINALIZADO,NO,260,-36.884.979,-60.313.599
4,4,2022,04/04/2022,11930,VIALIDAD,Semáforo: sincronización inadecuada,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,13/04/2022,FINALIZADO,NO,9,-36.891.125,-60.315.670
4,5,2022,05/04/2022,11931,TRANSPORTE  PÚBLICO,Incumplimiento de frecuencia,SUBSECRETARÍA DE GOBIERNO,21/04/2022,FINALIZADO,NO,16,-36.977.787,-60.280.533
4,5,2022,05/04/2022,11932,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,30/05/2022,FINALIZADO,NO,55,-36.845.974,-60.241.577
4,5,2022,05/04/2022,11933,OBRAS PÚBLICAS,Agua: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,08/04/2022,FINALIZADO,NO,3,-36.887.215,-60.302.177
4,6,2022,06/04/2022,11934,TRANSPORTE  PÚBLICO,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,06/04/2022,CANCELADO,NO,0,-36.894.493,-60.323.223
4,6,2022,06/04/2022,11935,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,06/04/2022,PROCESO,NO,0,-36.907.276,-60.320.873
4,6,2022,06/04/2022,11936,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,06/04/2022,PROCESO,NO,0,-36.910.328,-60.313.805
4,6,2022,06/04/2022,11937,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,02/05/2022,FINALIZADO,NO,26,-36.888.065,-60.304.504
4,7,2022,07/04/2022,11938,OBRAS PÚBLICAS,Agua: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,28/06/2022,FINALIZADO,NO,82,-36.886.177,-60.322.128
4,7,2022,07/04/2022,11939,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,07/04/2022,PROCESO,NO,0,-36.868.938,-60.161.888
4,7,2022,07/04/2022,11940,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,07/04/2022,PROCESO,NO,0,-36.902.161,-60.298.550
4,7,2022,07/04/2022,11941,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/04/2022,FINALIZADO,NO,15,-36.904.823,-60.317.947
4,7,2022,07/04/2022,11942,TRANSPORTE  PÚBLICO,Incumplimiento de parada,SUBSECRETARÍA DE GOBIERNO,21/04/2022,FINALIZADO,NO,14,-36.923.115,-60.296.368
4,8,2022,08/04/2022,11943,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,30/05/2022,FINALIZADO,NO,52,-36.894.791,-60.330.482
4,8,2022,08/04/2022,11944,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,02/05/2022,FINALIZADO,NO,24,-36.898.914,-60.318.268
4,8,2022,08/04/2022,11945,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/04/2022,FINALIZADO,NO,18,-36.919.762,-60.292.999
4,8,2022,08/04/2022,11946,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,08/04/2022,PROCESO,NO,0,-36.885.571,-60.306.671
4,8,2022,08/04/2022,11947,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,31/05/2022,FINALIZADO,NO,53,-36.897.896,-60.331.120
4,8,2022,08/04/2022,11948,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,08/04/2022,PROCESO,NO,0,-36.881.599,-60.176.479
4,8,2022,08/04/2022,11949,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,25/10/2022,FINALIZADO,NO,200,-36.881.733,-60.332.321
4,8,2022,08/04/2022,11950,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,08/04/2022,PROCESO,NO,0,-36.892.933,-60.312.584
4,8,2022,08/04/2022,11951,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,12/04/2022,FINALIZADO,NO,4,-36.916.470,-60.321.201
4,8,2022,08/04/2022,11952,ZOONOSIS,Otra situación no contemplada,DIRECCIÓN DE BROMATOLOGIA,14/08/2022,FINALIZADO,NO,128,-36.909.557,-60.315.586
4,11,2022,11/04/2022,11953,HIGIENE Y CONTROL URBANO,Recolección de residuos inertes (escombros / poda / montículos),DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,18/04/2022,FINALIZADO,NO,7,-36.878.025,-60.324.844
4,11,2022,11/04/2022,11954,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,12/04/2022,FINALIZADO,NO,1,-36.898.506,-60.318.302
4,11,2022,11/04/2022,11955,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,19/04/2022,FINALIZADO,NO,8,-36.899.624,-60.344.860
4,11,2022,11/04/2022,11956,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,11/04/2022,PROCESO,NO,0,-36.891.491,-60.334.774
4,12,2022,12/04/2022,11957,HABILITACIONES,Calidad de alimentos: venta de alimentos con fecha caducada,DIRECCIÓN DE BROMATOLOGIA,19/04/2022,FINALIZADO,NO,7,-36.879.650,-60.334.846
4,12,2022,12/04/2022,11958,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,19/04/2022,FINALIZADO,NO,7,-36.883.987,-60.341.000
4,12,2022,12/04/2022,11959,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,37,-36.892.696,-60.322.884
4,12,2022,12/04/2022,11960,HABILITACIONES,Higiene y limpieza comercial,DIRECCIÓN DE BROMATOLOGIA,13/04/2022,FINALIZADO,NO,1,-36.905.098,-60.306.561
4,13,2022,13/04/2022,11961,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,13/04/2022,CANCELADO,NO,0,-36.893.814,-60.328.918
4,16,2022,16/04/2022,11962,HIGIENE Y CONTROL URBANO,"Ruidos molestos: en industria, taller o comercio",DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,20/04/2022,FINALIZADO,NO,4,-36.869.545,-60.162.029
4,18,2022,18/04/2022,11963,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,22/04/2022,FINALIZADO,NO,4,-36.890.610,-60.311.058
4,18,2022,18/04/2022,11964,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,12/05/2022,FINALIZADO,NO,24,-36.884.476,-60.315.578
4,18,2022,18/04/2022,11965,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,28/04/2022,FINALIZADO,NO,10,-36.884.815,-60.329.826
4,18,2022,18/04/2022,11966,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,25/04/2022,FINALIZADO,NO,7,-36.884.827,-60.329.842
4,18,2022,18/04/2022,11967,OBRAS PÚBLICAS,Cloacas: daños a privados por obra pública,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,18/04/2022,PROCESO,NO,0,-36.890.919,-60.306.606
4,18,2022,18/04/2022,11968,HABILITACIONES,Falta de habilitación,DIRECCIÓN DE HABILITACIONES,26/08/2022,FINALIZADO,NO,130,-36.882.111,-60.332.203
4,18,2022,18/04/2022,11969,HIGIENE Y CONTROL URBANO,Recolección de residuos inertes (escombros / poda / montículos),DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,19/04/2022,FINALIZADO,NO,1,-36.868.511,-60.171.322
4,18,2022,18/04/2022,11970,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,18/04/2022,PROCESO,NO,0,-36.950.123,-60.256.081
4,18,2022,18/04/2022,11971,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolectores ensucian la vía pública,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/04/2022,FINALIZADO,NO,4,-36.894.272,-60.303.806
4,19,2022,19/04/2022,11972,Delegaciones,Otra situación no contemplada,DIRECCIÓN DE DELEGACIONES,19/04/2022,PROCESO,NO,0,-36.868.511,-60.171.322
4,19,2022,19/04/2022,11973,Obras particulares,Obra en construcción: sin habilitación,DIRECCIÓN DE OBRAS PARTICULARES,19/04/2022,PROCESO,NO,0,-36.891.502,-60.330.399
4,19,2022,19/04/2022,11974,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,13/06/2022,FINALIZADO,NO,55,-36.889.668,-60.321.064
4,19,2022,19/04/2022,11975,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,12/08/2022,FINALIZADO,NO,115,-36.889.961,-60.321.106
4,19,2022,19/04/2022,11976,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,09/08/2022,FINALIZADO,NO,112,-36.890.240,-60.334.385
4,19,2022,19/04/2022,11977,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,19/04/2022,PROCESO,NO,0,-36.917.286,-60.331.581
4,19,2022,19/04/2022,11978,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,30/05/2022,FINALIZADO,NO,41,-36.906.353,-60.315.041
4,19,2022,19/04/2022,11979,Atención del personal municipal,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,20/04/2022,CANCELADO,NO,1,-36.894.665,-60.304.714
4,20,2022,20/04/2022,11980,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de extracción en via pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,20/04/2022,PROCESO,NO,0,-36.922.337,-60.319.862
4,20,2022,20/04/2022,11981,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,12/05/2022,FINALIZADO,NO,22,-36.885.132,-60.316.429
4,20,2022,20/04/2022,11982,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,29,-36.919.437,-60.314.789
4,20,2022,20/04/2022,11983,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,12/05/2022,FINALIZADO,NO,22,-36.904.213,-60.317.799
4,20,2022,20/04/2022,11984,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,29,-36.877.419,-60.322.750
4,20,2022,20/04/2022,11985,ZOONOSIS,Animales domésticos: denunciar mordeduras,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,FINALIZADO,NO,114,-36.897.778,-60.303.982
4,21,2022,21/04/2022,11986,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,06/05/2022,FINALIZADO,NO,15,-36.953.636,-60.257.263
4,21,2022,21/04/2022,11987,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,21/04/2022,PROCESO,NO,0,-36.917.610,-60.322.773
4,21,2022,21/04/2022,11988,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,21/04/2022,PROCESO,NO,0,-36.912.674,-60.322.826
4,21,2022,21/04/2022,11989,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,22/04/2022,FINALIZADO,NO,1,-36.902.725,-60.303.265
4,21,2022,21/04/2022,11990,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de poda en vía pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,21/04/2022,PROCESO,NO,0,-36.916.561,-60.312.859
4,22,2022,22/04/2022,11991,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,27,-36.915.703,-60.290.653
4,22,2022,22/04/2022,11992,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,22/04/2022,PROCESO,NO,0,-36.887.615,-60.298.225
4,22,2022,22/04/2022,11993,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Plantas: pedido de poda,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,22/04/2022,PROCESO,NO,0,-36.886.269,-60.295.540
4,25,2022,25/04/2022,11994,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,27/04/2022,FINALIZADO,NO,2,-36.919.083,-60.312.107
4,25,2022,25/04/2022,11995,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de poda en vía pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,25/04/2022,PROCESO,NO,0,-36.925.278,-60.318.985
4,25,2022,25/04/2022,11996,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,02/05/2022,FINALIZADO,NO,7,-36.930.428,-60.167.637
4,25,2022,25/04/2022,11997,OBRAS PÚBLICAS,Agua: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,25/04/2022,PROCESO,NO,0,-36.930.099,-60.167.294
4,26,2022,26/04/2022,11998,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,06/05/2022,FINALIZADO,NO,10,-36.882.710,-60.329.449
4,26,2022,26/04/2022,11999,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,04/05/2022,FINALIZADO,NO,8,-36.900.295,-60.297.756
4,26,2022,26/04/2022,12000,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,26/04/2022,PROCESO,NO,0,-36.900.295,-60.298.164
4,26,2022,26/04/2022,12001,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con presencia de malezas,DIRECCIÓN DE MANTENIMIENTO URBANO,26/04/2022,PROCESO,NO,0,-36.900.070,-60.348.736
4,26,2022,26/04/2022,12002,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,06/06/2022,FINALIZADO,NO,41,-36.862.804,-60.164.825
4,27,2022,27/04/2022,12003,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,27/04/2022,PROCESO,NO,0,-36.988.354,-60.282.730
4,27,2022,27/04/2022,12004,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Mobiliario:luminaria sin funcionamiento,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,27/04/2022,PROCESO,NO,0,-36.903.198,-60.316.914
4,27,2022,27/04/2022,12005,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,06/05/2022,FINALIZADO,NO,9,-36.940.075,-60.270.473
4,27,2022,27/04/2022,12006,OBRAS PÚBLICAS,Hidráulica: limpieza de boca de tormenta,DIRECCIÓN DE HIDRÁULICA,27/04/2022,PROCESO,NO,0,-36.909.515,-60.314.865
4,27,2022,27/04/2022,12007,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,22,-36.918.896,-60.304.974
4,27,2022,27/04/2022,12008,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,27/04/2022,PROCESO,NO,0,-36.886.280,-60.312.546
4,27,2022,27/04/2022,12009,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,27/04/2022,PROCESO,NO,0,-36.879.925,-60.310.833
4,28,2022,28/04/2022,12010,Obras particulares,Obra en construcción: invasión de propiedad privada o vía pública,DIRECCIÓN DE OBRAS PARTICULARES,28/04/2022,PROCESO,NO,0,-36.876.534,-60.337.055
4,28,2022,28/04/2022,12011,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,21,-36.899.837,-60.331.642
4,28,2022,28/04/2022,12012,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,02/05/2022,FINALIZADO,NO,4,-36.890.919,-60.320.946
4,28,2022,28/04/2022,12013,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,06/05/2022,FINALIZADO,NO,8,-36.882.973,-60.329.121
4,28,2022,28/04/2022,12014,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,06/05/2022,FINALIZADO,NO,8,-36.877.316,-60.325.966
4,28,2022,28/04/2022,12015,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,19/05/2022,FINALIZADO,NO,21,-36.898.903,-60.346.947
4,28,2022,28/04/2022,12016,ZOONOSIS,Animales domésticos: denunciar mordeduras,DIRECCIÓN DE BROMATOLOGIA,03/05/2022,FINALIZADO,NO,5,-36.874.802,-60.326.969
4,28,2022,28/04/2022,12017,Obras particulares,Obra en construcción: sin habilitación,DIRECCIÓN DE OBRAS PARTICULARES,28/04/2022,PROCESO,NO,0,-36.896.782,-60.329.044
4,28,2022,28/04/2022,12018,TRANSPORTE  PÚBLICO,Incumplimiento de frecuencia,SUBSECRETARÍA DE GOBIERNO,29/04/2022,PROCESO,NO,1,-36.905.933,-60.340.687
4,29,2022,29/04/2022,12019,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,10/05/2022,FINALIZADO,NO,11,-36.925.255,-60.316.940
4,29,2022,29/04/2022,12020,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,10/05/2022,FINALIZADO,NO,11,-36.889.008,-60.296.604
4,29,2022,29/04/2022,12021,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,17/05/2022,FINALIZADO,NO,18,-36.878.922,-60.297.466
5,1,2022,01/05/2022,12022,VIALIDAD,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,02/05/2022,CANCELADO,NO,1,-36.893.841,-60.322.414
5,2,2022,02/05/2022,12023,OBRAS PÚBLICAS,Caminos rurales: falta mantenimiento de rutina,DIRECCIÓN DE CAMINOS RURALES,02/05/2022,PROCESO,NO,0,-36.832.848,-60.266.071
5,2,2022,02/05/2022,12024,Hospitales y centros periféricos de salud,Calidad y atención del servicio: deficiencia en la programación de turnos,DIRECCIÓN DE ADMINISTRACIÓN HOSPITALARIA,20/12/2022,FINALIZADO,NO,232,-36.884.972,-60.312.088
5,2,2022,02/05/2022,12025,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,02/05/2022,PROCESO,NO,0,-36.915.909,-60.311.916
5,3,2022,03/05/2022,12026,HABILITACIONES,Higiene y limpieza comercial,DIRECCIÓN DE BROMATOLOGIA,05/05/2022,Finalizado,NO,2,-36.921.280,-60.322.849
5,3,2022,03/05/2022,12027,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,11/05/2022,Finalizado,NO,8,-36.889.832,-60.322.365
5,4,2022,04/05/2022,12028,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,09/08/2022,FINALIZADO,NO,97,-36.887.585,-60.300.056
5,4,2022,04/05/2022,12029,TRANSPORTE  PÚBLICO,Incumplimiento de parada,SUBSECRETARÍA DE GOBIERNO,04/05/2022,Finalizado,NO,0,-36.932.487,-60.165.234
5,4,2022,04/05/2022,12030,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,11/05/2022,Finalizado,NO,7,-36.899.178,-60.329.166
